time,signal1,signal2
31853,-70.72,1.54
31854,-69.68,1.07
31855,-71.66,-2.27
31856,-71.58,2.34
31857,-71.29,3.09
31858,-69.91,-0.95
31859,-73.95,-1.24
31860,-67.99,0.04
31861,-70.81,-0.33
31862,-64.02,-0.37
31863,-65.34,0.89
31864,-70.84,-3.65
31865,-69.33,-0.81
31866,-71.77,-4.03
31867,-70.59,-0.30
31868,-71.79,-3.59
31869,-69.10,-1.69
31870,-70.08,-0.71
31871,-68.39,-0.15
31872,-67.78,-0.26
31873,-69.01,1.42
31874,-68.21,-0.49
31875,-69.03,5.15
31876,-67.23,0.89
31877,-70.86,1.69
31878,-68.44,-2.24
31879,-67.90,2.66
31880,-68.97,-1.59
31881,-69.25,0.12
31882,-68.10,-0.31
31883,-71.46,0.09
31884,-67.35,-0.81
31885,-69.06,0.23
31886,-68.44,4.47
31887,-67.85,-0.52
31888,-70.90,2.54
31889,-67.56,-1.60
31890,-69.05,-0.99
31891,-68.13,0.63
31892,-64.30,1.80
31893,-67.39,1.45
31894,-64.69,0.14
31895,-66.61,-2.40
31896,-65.42,0.44
31897,-65.83,-1.86
31898,-65.51,-1.42
31899,-71.88,-2.82
31900,-66.05,0.88
31901,-66.38,1.36
31902,-65.17,1.81
31903,-68.19,1.07
31904,-65.62,1.45
31905,-66.28,3.92
31906,-65.42,-0.71
31907,-66.42,-1.23
31908,-66.07,-0.78
31909,-65.03,-2.16
31910,-62.27,2.19
31911,-63.54,-0.54
31912,-67.32,0.36
31913,-60.16,-1.20
31914,-61.66,-0.05
31915,-63.37,-0.50
31916,-65.75,1.03
31917,-64.01,-1.87
31918,-68.71,-0.79
31919,-60.52,-4.99
31920,-61.74,-0.30
31921,-59.58,-3.77
31922,-62.84,-1.73
31923,-63.04,-1.06
31924,-63.67,0.43
31925,-63.74,0.95
31926,-65.93,-0.48
31927,-60.99,-2.99
31928,-64.74,0.82
31929,-63.59,2.68
31930,-62.19,-4.01
31931,-64.66,-0.94
31932,-62.53,0.79
31933,-62.05,0.40
31934,-61.65,0.76
31935,-59.88,0.54
31936,-61.50,1.21
31937,-57.41,0.20
31938,-61.84,0.39
31939,-60.27,0.37
31940,-59.68,-0.40
31941,-60.29,-4.44
31942,-60.89,-0.17
31943,-58.47,0.33
31944,-60.39,1.43
31945,-56.32,4.83
31946,-58.32,0.03
31947,-58.27,2.25
31948,-56.87,0.96
31949,-60.00,0.29
31950,-55.50,3.49
31951,-60.05,1.88
31952,-62.60,0.23
31953,-58.19,0.32
31954,-59.55,0.09
31955,-59.28,-1.83
31956,-59.17,-0.66
31957,-59.09,-1.56
31958,-54.18,-2.31
31959,-60.50,-4.26
31960,-57.15,0.13
31961,-60.62,2.69
31962,-60.15,0.22
31963,-54.31,1.24
31964,-58.14,0.59
31965,-54.91,0.51
31966,-55.86,-1.21
31967,-60.41,-1.45
31968,-52.34,1.70
31969,-58.15,-0.41
31970,-52.66,-0.17
31971,-57.87,1.34
31972,-55.56,0.68
31973,-58.28,1.91
31974,-57.54,0.75
31975,-55.63,-1.67
31976,-51.55,-0.66
31977,-52.47,0.31
31978,-55.44,1.66
31979,-55.63,0.59
31980,-52.98,0.93
31981,-51.94,-2.55
31982,-54.32,-3.61
31983,-52.25,2.51
31984,-54.27,2.01
31985,-52.77,1.08
31986,-50.61,2.43
31987,-52.15,-0.64
31988,-48.93,2.30
31989,-53.05,1.38
31990,-49.32,1.19
31991,-51.02,-2.17
31992,-51.41,-1.22
31993,-54.28,-0.58
31994,-52.43,-1.56
31995,-58.63,2.14
31996,-45.91,2.56
31997,-51.23,0.57
31998,-50.59,-0.23
31999,-47.92,-0.26
32000,-49.38,-0.46
32001,-45.44,-4.79
32002,-51.35,-1.86
32003,-49.37,1.14
32004,-48.36,0.41
32005,-49.32,-1.22
32006,-51.92,0.82
32007,-51.59,2.29
32008,-49.63,0.09
32009,-50.42,3.23
32010,-47.61,1.16
32011,-45.49,0.67
32012,-55.65,4.09
32013,-47.22,-1.38
32014,-50.65,-0.65
32015,-46.94,-4.29
32016,-43.65,4.78
32017,-48.12,-3.75
32018,-43.68,-1.31
32019,-47.65,0.70
32020,-46.87,0.25
32021,-49.05,-1.56
32022,-44.47,4.91
32023,-49.36,-3.97
32024,-48.15,1.96
32025,-48.66,4.02
32026,-46.48,-0.63
32027,-43.38,-2.34
32028,-49.06,1.83
32029,-43.11,-1.33
32030,-40.54,-3.40
32031,-46.00,1.44
32032,-40.15,0.19
32033,-46.32,-1.43
32034,-46.48,2.46
32035,-47.15,3.21
32036,-41.94,-3.91
32037,-44.24,-0.23
32038,-43.47,-3.13
32039,-43.54,2.93
32040,-41.58,-0.07
32041,-40.93,-0.86
32042,-46.43,0.38
32043,-41.62,0.61
32044,-42.65,-2.36
32045,-42.87,0.57
32046,-38.68,-2.59
32047,-44.02,-1.17
32048,-43.11,-0.10
32049,-44.53,-3.70
32050,-37.85,0.13
32051,-42.82,-2.37
32052,-42.15,-3.58
32053,-42.12,3.18
32054,-39.40,2.90
32055,-41.69,-1.50
32056,-40.23,-1.10
32057,-37.48,0.43
32058,-41.41,3.10
32059,-40.35,-3.06
32060,-39.59,4.45
32061,-40.87,1.87
32062,-39.78,-0.42
32063,-40.50,-1.04
32064,-44.26,0.88
32065,-36.88,-2.04
32066,-39.84,-1.06
32067,-36.54,-0.27
32068,-40.22,1.63
32069,-43.32,2.16
32070,-38.90,-4.03
32071,-39.25,-2.54
32072,-40.44,0.93
32073,-39.36,-1.16
32074,-42.57,-0.50
32075,-33.22,-2.33
32076,-39.23,2.23
32077,-36.67,-1.37
32078,-37.16,1.09
32079,-40.84,-0.78
32080,-36.16,-0.08
32081,-36.51,1.92
32082,-38.41,0.79
32083,-39.19,-1.08
32084,-34.31,-0.86
32085,-37.55,0.82
32086,-36.11,-0.38
32087,-30.22,1.25
32088,-38.35,0.46
32089,-32.70,-1.32
32090,-36.47,-0.63
32091,-38.09,3.93
32092,-31.79,-2.34
32093,-32.51,0.16
32094,-37.88,1.20
32095,-39.71,0.38
32096,-38.85,-0.06
32097,-34.18,-0.69
32098,-36.09,1.39
32099,-35.95,-0.82
32100,-33.26,4.19
32101,-33.61,-1.49
32102,-32.25,-2.05
32103,-32.35,-4.14
32104,-33.18,-1.94
32105,-35.53,-0.61
32106,-28.73,1.27
32107,-29.84,0.34
32108,-33.22,1.05
32109,-33.35,-0.66
32110,-33.45,2.93
32111,-33.92,1.34
32112,-35.17,0.31
32113,-30.49,-0.42
32114,-32.15,-4.54
32115,-32.05,3.00
32116,-37.27,1.64
32117,-33.28,-0.09
32118,-28.40,0.01
32119,-30.07,0.90
32120,-28.06,0.35
32121,-34.86,0.27
32122,-31.41,-1.16
32123,-30.99,1.38
32124,-31.29,3.12
32125,-27.84,-1.15
32126,-30.50,-3.22
32127,-31.26,1.80
32128,-28.40,2.00
32129,-32.23,1.30
32130,-29.49,-1.92
32131,-35.06,1.48
32132,-28.29,-0.52
32133,-27.44,-0.63
32134,-29.07,2.62
32135,-28.00,4.37
32136,-28.28,0.27
32137,-33.90,1.32
32138,-27.64,-2.97
32139,-26.19,-1.05
32140,-29.37,-1.25
32141,-28.92,-0.95
32142,-27.87,-2.51
32143,-29.01,-1.39
32144,-28.09,0.49
32145,-28.22,0.34
32146,-26.59,-0.61
32147,-27.14,-5.32
32148,-25.02,1.68
32149,-25.10,-1.71
32150,-26.87,0.79
32151,-27.43,-4.03
32152,-32.40,1.13
32153,-25.40,-1.91
32154,-27.67,1.60
32155,-26.38,2.32
32156,-25.26,-3.15
32157,-28.65,-1.34
32158,-24.46,-0.73
32159,-25.55,-1.14
32160,-22.06,-3.85
32161,-26.03,2.06
32162,-26.46,2.41
32163,-27.13,0.31
32164,-23.38,-0.99
32165,-26.54,1.55
32166,-26.89,-1.95
32167,-25.02,-0.08
32168,-23.60,-5.72
32169,-25.70,-0.60
32170,-25.45,-1.52
32171,-27.40,-2.31
32172,-24.65,1.19
32173,-25.11,1.43
32174,-20.77,1.53
32175,-19.82,1.10
32176,-25.87,-1.87
32177,-25.36,-0.33
32178,-22.91,-2.47
32179,-21.78,3.80
32180,-21.62,-1.86
32181,-21.67,1.68
32182,-23.33,-2.73
32183,-21.86,0.51
32184,-21.91,0.75
32185,-25.50,1.03
32186,-17.14,-0.54
32187,-21.56,-4.49
32188,-20.89,-0.68
32189,-19.90,-2.44
32190,-19.66,-0.26
32191,-24.37,3.21
32192,-24.72,-1.38
32193,-16.94,-0.15
32194,-22.39,3.29
32195,-23.40,3.70
32196,-19.92,-0.81
32197,-25.41,1.32
32198,-22.94,-0.22
32199,-17.58,-0.24
32200,-23.34,0.83
32201,-20.65,1.86
32202,-16.11,-0.82
32203,-20.24,1.05
32204,-24.43,4.69
32205,-19.78,0.08
32206,-22.57,-3.92
32207,-16.75,-0.48
32208,-21.92,2.01
32209,-25.42,-2.90
32210,-17.48,3.00
32211,-18.08,1.74
32212,-20.59,0.43
32213,-17.63,-1.07
32214,-13.69,0.91
32215,-18.46,2.13
32216,-15.12,-0.44
32217,-19.24,0.27
32218,-17.37,-0.35
32219,-17.41,-3.37
32220,-23.23,-0.94
32221,-19.23,-1.93
32222,-20.03,1.00
32223,-17.17,0.52
32224,-20.81,-0.85
32225,-16.47,-1.81
32226,-18.89,0.84
32227,-16.41,3.27
32228,-17.94,1.14
32229,-22.33,0.88
32230,-19.13,-0.78
32231,-17.94,-0.25
32232,-21.69,2.24
32233,-16.55,1.33
32234,-14.60,1.77
32235,-15.91,-1.40
32236,-18.82,-2.60
32237,-16.68,-3.91
32238,-14.87,0.30
32239,-17.81,-0.37
32240,-17.16,-0.23
32241,-12.20,0.87
32242,-14.87,-1.28
32243,-17.33,-0.22
32244,-17.03,2.73
32245,-17.21,1.43
32246,-16.08,0.27
32247,-17.20,-0.19
32248,-15.41,0.42
32249,-16.32,0.94
32250,-16.27,-0.96
32251,-17.68,0.57
32252,-13.75,1.10
32253,-14.38,0.36
32254,-14.84,1.37
32255,-13.25,1.66
32256,-18.34,-0.74
32257,-12.99,1.43
32258,-15.64,5.43
32259,-11.09,-1.00
32260,-18.14,1.76
32261,-13.12,-1.86
32262,-12.22,0.23
32263,-11.32,2.42
32264,-18.83,-0.79
32265,-15.31,1.11
32266,-10.85,2.17
32267,-13.63,-0.57
32268,-10.76,-1.25
32269,-12.56,0.66
32270,-15.85,-0.91
32271,-9.89,2.70
32272,-11.15,0.21
32273,-13.00,-3.09
32274,-14.48,2.93
32275,-15.96,1.39
32276,-17.26,-5.21
32277,-14.64,1.71
32278,-14.31,2.49
32279,-13.40,-1.59
32280,-12.56,-1.37
32281,-10.64,-1.21
32282,-7.96,1.37
32283,-12.53,1.80
32284,-12.05,-0.56
32285,-16.28,0.59
32286,-13.13,2.25
32287,-11.54,0.12
32288,-9.32,1.06
32289,-9.95,-0.72
32290,-12.08,1.16
32291,-9.79,1.34
32292,-16.73,0.24
32293,-7.15,2.23
32294,-12.47,3.02
32295,-9.22,-1.80
32296,-10.77,-2.14
32297,-12.16,1.39
32298,-13.70,-2.64
32299,-13.58,1.86
32300,-12.68,-1.16
32301,-12.01,-1.28
32302,-15.75,1.53
32303,-11.07,1.35
32304,-10.88,0.18
32305,-10.26,1.49
32306,-10.93,1.33
32307,-14.76,-3.74
32308,-14.65,-0.22
32309,-12.35,1.77
32310,-12.18,0.07
32311,-9.72,2.31
32312,-11.83,0.75
32313,-10.75,2.11
32314,-7.87,-0.44
32315,-10.28,1.21
32316,-12.41,-0.23
32317,-12.29,2.11
32318,-9.77,3.01
32319,-11.05,-3.39
32320,-11.42,2.59
32321,-12.26,3.41
32322,-12.31,0.44
32323,-10.81,-2.10
32324,-8.33,4.57
32325,-10.96,0.83
32326,-6.45,0.81
32327,-11.93,-0.93
32328,-8.94,1.37
32329,-8.41,-5.16
32330,-5.88,-0.03
32331,-11.63,0.91
32332,-11.84,-1.82
32333,-11.78,-3.95
32334,-9.99,0.12
32335,-10.70,0.08
32336,-5.89,0.19
32337,-7.44,0.50
32338,-6.55,-0.92
32339,-10.86,1.11
32340,-6.92,-1.59
32341,-10.96,-1.06
32342,-7.21,-0.64
32343,-4.76,-1.52
32344,-9.13,0.33
32345,-4.24,0.65
32346,-9.32,-2.43
32347,-10.88,-1.61
32348,-10.98,3.02
32349,-9.05,1.60
32350,-6.10,-0.38
32351,-0.52,-1.08
32352,-5.85,-2.99
32353,-9.97,0.80
32354,-7.77,-3.22
32355,-5.87,0.31
32356,-5.15,-0.58
32357,-6.84,3.26
32358,-7.45,1.40
32359,-8.82,-3.23
32360,-5.54,-1.64
32361,-6.10,4.31
32362,-9.98,-2.65
32363,-11.01,0.05
32364,-6.74,-0.49
32365,-9.55,-1.99
32366,-6.52,2.72
32367,-8.05,-1.40
32368,-4.67,-4.13
32369,-6.87,2.64
32370,-8.09,-3.03
32371,-3.91,-2.45
32372,-9.01,-1.17
32373,-9.53,-1.41
32374,-3.85,0.50
32375,-4.71,-1.39
32376,-3.61,-1.74
32377,-4.70,-1.51
32378,-6.24,1.01
32379,-7.33,-0.45
32380,-5.61,-0.96
32381,-8.05,-3.11
32382,-7.97,0.70
32383,-7.10,-3.63
32384,-6.67,0.62
32385,-7.19,-0.08
32386,-4.56,1.34
32387,-6.64,0.14
32388,-8.64,0.53
32389,-5.65,-1.28
32390,-7.48,2.49
32391,-4.95,-1.38
32392,-3.63,-3.07
32393,-7.53,1.37
32394,-2.20,-1.26
32395,-6.64,0.08
32396,-4.62,1.26
32397,-3.43,1.45
32398,-6.58,1.58
32399,-6.11,-1.57
32400,-3.87,-3.96
32401,-3.53,-0.76
32402,-3.68,0.55
32403,-8.34,2.13
32404,-3.53,1.27
32405,-6.46,3.15
32406,-8.52,-3.53
32407,-5.06,-2.18
32408,-3.01,-0.57
32409,-3.92,1.37
32410,-2.02,-0.03
32411,-6.02,1.98
32412,-6.70,-0.92
32413,-0.62,-1.27
32414,-5.45,4.55
32415,-8.97,-1.40
32416,-4.38,2.20
32417,-3.76,1.58
32418,-0.80,-3.82
32419,-3.60,0.53
32420,-4.89,2.20
32421,-2.95,2.35
32422,-6.89,-0.88
32423,-3.87,0.13
32424,-3.89,-0.54
32425,-5.27,-3.18
32426,-4.26,-0.73
32427,-3.18,-0.28
32428,-2.85,1.46
32429,-3.93,-2.37
32430,-7.26,3.66
32431,-2.31,-2.37
32432,-4.60,-0.35
32433,-6.25,-4.39
32434,-5.85,0.34
32435,-4.96,-0.07
32436,-7.86,-0.53
32437,-5.38,4.12
32438,-6.32,-3.16
32439,-3.80,0.04
32440,-3.29,-1.49
32441,-4.45,0.43
32442,-5.85,-1.01
32443,-7.64,1.99
32444,0.18,-3.30
32445,-2.18,-0.62
32446,-2.99,-2.44
32447,-1.81,1.64
32448,-5.77,-0.80
32449,-2.42,-2.24
32450,-3.99,1.82
32451,-3.36,0.21
32452,-2.56,-0.40
32453,-1.84,1.94
32454,-3.81,2.14
32455,-1.98,-0.45
32456,-4.67,-2.92
32457,-4.11,0.83
32458,-1.89,2.93
32459,-1.28,-1.30
32460,-1.67,0.12
32461,-3.80,2.32
32462,-4.42,-4.92
32463,-5.79,-2.64
32464,-2.45,-0.50
32465,-3.01,-0.46
32466,1.45,-1.21
32467,-4.09,-5.92
32468,-1.63,-1.14
32469,-6.66,-8.77
32470,-0.25,-7.89
32471,-2.92,-7.41
32472,-8.37,-10.89
32473,-0.95,-11.84
32474,-1.87,-10.34
32475,-7.60,-11.83
32476,-2.96,-12.87
32477,-6.36,-10.85
32478,-5.68,-13.83
32479,-3.77,-10.96
32480,0.20,-13.02
32481,-5.64,-16.33
32482,-2.19,-17.20
32483,-2.55,-16.28
32484,-0.76,-15.54
32485,-4.70,-20.38
32486,-2.70,-16.65
32487,-0.99,-20.77
32488,-1.29,-19.33
32489,1.02,-18.20
32490,-6.00,-19.62
32491,-6.48,-20.43
32492,-0.22,-19.34
32493,-2.07,-24.62
32494,-1.49,-25.63
32495,-0.28,-22.71
32496,-4.79,-21.77
32497,0.90,-26.19
32498,-3.80,-24.41
32499,0.42,-25.22
32500,-3.44,-27.87
32501,-3.84,-24.51
32502,-0.38,-24.71
32503,-0.80,-27.35
32504,-2.18,-28.73
32505,-3.53,-24.85
32506,-2.74,-29.55
32507,-2.51,-31.16
32508,-1.98,-29.77
32509,-4.87,-26.98
32510,-2.91,-30.71
32511,-3.47,-31.38
32512,-2.53,-31.14
32513,-5.55,-32.02
32514,-5.70,-29.54
32515,-1.18,-29.36
32516,-1.10,-31.66
32517,-0.14,-30.80
32518,0.27,-38.48
32519,-3.98,-31.85
32520,-0.56,-34.35
32521,2.63,-32.98
32522,-0.49,-33.17
32523,0.38,-30.46
32524,-1.42,-30.97
32525,-1.71,-32.67
32526,-2.83,-33.26
32527,3.64,-30.22
32528,-0.29,-32.68
32529,-1.07,-32.85
32530,-1.33,-33.18
32531,4.44,-33.94
32532,-0.61,-33.69
32533,-4.16,-29.92
32534,-1.82,-31.56
32535,-2.45,-33.62
32536,1.78,-36.46
32537,-0.39,-34.98
32538,-4.30,-35.11
32539,-0.61,-27.41
32540,0.23,-30.54
32541,-1.54,-33.77
32542,-2.50,-33.01
32543,-0.98,-35.10
32544,-0.22,-37.09
32545,-3.14,-33.04
32546,-3.44,-32.07
32547,-2.45,-35.37
32548,-1.58,-32.14
32549,-0.64,-38.59
32550,-2.03,-33.93
32551,-0.46,-31.83
32552,-1.01,-34.82
32553,-3.68,-30.21
32554,-0.58,-35.93
32555,0.29,-33.23
32556,1.16,-35.52
32557,1.30,-30.97
32558,-2.40,-35.80
32559,-3.77,-33.81
32560,-4.28,-33.03
32561,-3.02,-32.27
32562,-4.36,-33.69
32563,-6.78,-31.18
32564,0.07,-30.34
32565,-5.20,-32.26
32566,-1.15,-29.29
32567,0.80,-34.36
32568,-1.48,-31.68
32569,0.08,-30.10
32570,4.22,-30.27
32571,-3.00,-32.96
32572,-3.10,-32.67
32573,-2.00,-31.55
32574,-0.39,-30.83
32575,-1.87,-31.52
32576,-1.49,-31.38
32577,-2.66,-30.69
32578,-3.11,-31.92
32579,-1.06,-33.77
32580,-2.75,-33.92
32581,-2.32,-33.65
32582,-1.40,-31.39
32583,0.77,-29.72
32584,-0.32,-27.51
32585,-0.33,-30.66
32586,-1.74,-32.97
32587,1.46,-34.46
32588,-1.73,-30.97
32589,2.73,-26.67
32590,-1.32,-32.07
32591,-0.13,-32.60
32592,-0.58,-27.20
32593,0.41,-32.52
32594,-0.22,-26.43
32595,3.26,-27.91
32596,0.28,-26.42
32597,1.31,-32.03
32598,-5.73,-28.89
32599,0.17,-28.97
32600,3.05,-27.31
32601,0.28,-28.38
32602,-3.83,-29.23
32603,-0.81,-28.46
32604,-2.40,-26.55
32605,4.25,-26.66
32606,-2.30,-27.66
32607,-1.49,-29.49
32608,-1.85,-24.02
32609,-3.80,-24.51
32610,-2.33,-24.86
32611,-1.56,-27.17
32612,-4.84,-26.57
32613,4.55,-26.89
32614,-2.46,-26.56
32615,1.11,-24.41
32616,-7.57,-25.04
32617,1.08,-26.76
32618,2.52,-24.47
32619,0.55,-25.21
32620,-7.68,-26.57
32621,0.37,-27.86
32622,0.75,-25.27
32623,-3.71,-27.08
32624,2.46,-24.76
32625,0.40,-21.46
32626,0.72,-19.13
32627,-0.88,-26.43
32628,-3.55,-22.38
32629,0.15,-20.71
32630,-2.97,-24.89
32631,-1.99,-21.59
32632,-3.32,-22.15
32633,-2.42,-18.75
32634,-2.57,-23.08
32635,-0.06,-24.54
32636,0.27,-22.56
32637,-1.19,-19.80
32638,-1.39,-23.77
32639,1.84,-21.52
32640,2.87,-20.32
32641,-1.81,-18.45
32642,1.60,-18.45
32643,-1.46,-20.67
32644,0.41,-18.27
32645,-1.54,-19.41
32646,1.83,-20.27
32647,-0.05,-17.82
32648,0.64,-16.92
32649,-1.29,-18.89
32650,3.47,-19.28
32651,0.03,-21.31
32652,4.71,-18.38
32653,-1.86,-18.73
32654,-0.53,-16.06
32655,2.28,-18.33
32656,-3.72,-16.99
32657,-2.49,-21.22
32658,-2.66,-19.56
32659,0.90,-17.75
32660,2.56,-20.31
32661,-1.12,-17.11
32662,-4.07,-21.31
32663,2.13,-14.11
32664,-0.01,-18.00
32665,1.12,-17.60
32666,-1.71,-15.92
32667,3.08,-18.32
32668,-0.55,-18.39
32669,-0.62,-14.67
32670,1.22,-15.43
32671,-5.68,-11.80
32672,1.17,-18.91
32673,-0.87,-21.47
32674,1.83,-16.61
32675,-0.72,-14.45
32676,-5.26,-15.10
32677,0.13,-13.56
32678,-1.05,-17.17
32679,-0.53,-14.68
32680,2.38,-14.45
32681,-3.79,-14.07
32682,-3.60,-11.90
32683,2.88,-15.73
32684,1.67,-12.89
32685,0.24,-15.85
32686,-0.66,-14.76
32687,1.54,-18.14
32688,0.10,-11.89
32689,-2.80,-14.20
32690,-2.20,-14.88
32691,1.00,-14.63
32692,-0.80,-14.94
32693,-1.15,-17.68
32694,-3.33,-11.89
32695,0.79,-15.44
32696,1.66,-12.54
32697,0.43,-12.28
32698,2.44,-11.57
32699,-2.79,-13.21
32700,4.08,-10.36
32701,2.18,-12.46
32702,0.17,-13.68
32703,1.81,-10.60
32704,2.57,-9.62
32705,-6.34,-14.79
32706,-1.19,-9.60
32707,-3.61,-10.31
32708,1.27,-10.89
32709,4.18,-11.02
32710,3.67,-10.23
32711,2.97,-12.04
32712,1.32,-10.88
32713,1.02,-9.78
32714,1.16,-12.76
32715,0.94,-7.98
32716,-2.17,-10.66
32717,1.96,-10.38
32718,-1.12,-10.03
32719,3.88,-11.08
32720,2.33,-11.82
32721,-1.66,-10.71
32722,2.71,-10.45
32723,-2.94,-11.25
32724,-0.45,-10.79
32725,-1.87,-8.02
32726,-0.28,-8.00
32727,2.59,-12.84
32728,-1.69,-8.84
32729,3.22,-12.98
32730,-1.37,-10.43
32731,2.84,-10.07
32732,0.78,-9.98
32733,-1.70,-8.70
32734,-2.75,-12.23
32735,-5.88,-5.62
32736,-0.70,-4.97
32737,-1.05,-11.07
32738,0.22,-6.67
32739,-0.51,-9.73
32740,3.58,-8.91
32741,-0.90,-4.14
32742,-0.92,-8.73
32743,1.00,-5.47
32744,2.06,-9.98
32745,-0.34,-5.80
32746,-0.65,-8.16
32747,-3.92,-4.83
32748,-1.15,-8.92
32749,1.81,-7.61
32750,3.88,-6.71
32751,3.52,-5.46
32752,-0.69,-5.76
32753,-2.70,-8.98
32754,-1.67,-8.37
32755,0.56,-3.63
32756,-0.86,-6.78
32757,0.19,-4.02
32758,-3.09,-7.75
32759,0.33,-8.92
32760,-1.54,-6.79
32761,-1.01,-8.16
32762,1.30,-6.79
32763,0.66,-6.69
32764,0.43,-3.15
32765,1.93,-3.82
32766,3.25,-3.55
32767,-0.47,-6.60
32768,3.41,-2.44
32769,1.97,-4.99
32770,1.33,-11.18
32771,1.95,-4.75
32772,1.11,-3.80
32773,0.98,-4.59
32774,0.07,-5.60
32775,1.78,-3.63
32776,3.81,-9.26
32777,-0.19,-3.13
32778,-0.38,-3.57
32779,0.78,-1.78
32780,-0.61,-1.93
32781,1.97,-5.14
32782,-2.97,-1.87
32783,0.02,-7.37
32784,3.20,-2.67
32785,1.64,-4.13
32786,2.94,-4.09
32787,-2.15,-5.11
32788,-4.96,-4.79
32789,-1.54,-3.06
32790,1.05,-3.97
32791,-2.91,-5.00
32792,3.20,-2.24
32793,-1.57,-3.87
32794,-4.99,-6.43
32795,1.84,-2.77
32796,0.88,-3.00
32797,0.22,-2.85
32798,3.97,-6.32
32799,-1.06,-2.90
32800,1.35,-0.79
32801,-0.82,-1.59
32802,5.73,-1.44
32803,-3.74,-2.08
32804,1.37,-4.10
32805,-1.75,-3.34
32806,1.00,-5.97
32807,-1.54,-6.55
32808,-1.07,-3.38
32809,1.28,-4.10
32810,-2.40,-2.46
32811,0.82,-5.06
32812,0.95,0.26
32813,2.41,-4.64
32814,3.39,-1.87
32815,2.23,-1.94
32816,4.23,-2.40
32817,-0.96,-6.37
32818,-2.12,-1.73
32819,2.31,-0.44
32820,-2.21,-2.66
32821,-2.25,-4.58
32822,3.08,-3.83
32823,-0.53,-0.45
32824,-2.80,0.37
32825,2.85,-1.74
32826,0.31,-6.66
32827,-0.64,-0.12
32828,-1.52,0.99
32829,1.19,-2.20
32830,1.63,-0.28
32831,-0.34,-1.52
32832,-1.40,-3.90
32833,1.60,-4.22
32834,1.24,-2.27
32835,2.22,-1.21
32836,-0.25,-5.71
32837,-2.86,0.64
32838,-0.75,-2.53
32839,2.75,-0.29
32840,0.62,-0.47
32841,-0.36,-0.56
32842,-0.94,-1.68
32843,-4.63,-3.38
32844,-0.30,-1.95
32845,-2.57,-1.77
32846,-2.63,-0.84
32847,-2.32,-1.46
32848,-3.79,-2.66
32849,5.38,-4.32
32850,0.21,0.21
32851,-3.55,-2.09
32852,2.46,0.85
32853,2.67,-3.02
32854,-1.14,-1.65
32855,2.27,1.06
32856,-1.03,-2.11
32857,-0.67,-0.26
32858,2.35,0.23
32859,3.22,-6.12
32860,0.29,-3.34
32861,-0.30,-0.82
32862,2.06,-3.50
32863,1.67,-1.88
32864,-0.88,-1.18
32865,1.53,-1.13
32866,-0.59,-2.77
32867,-2.19,-0.89
32868,1.34,2.10
32869,1.15,-3.94
32870,-1.80,-2.02
32871,1.10,2.40
32872,-0.68,-1.53
32873,-3.58,-3.98
32874,4.01,0.45
32875,2.25,1.66
32876,0.17,0.47
32877,0.45,-2.67
32878,-1.97,-1.18
32879,-0.72,3.15
32880,2.10,-1.83
32881,-0.37,-0.64
32882,-1.59,2.22
32883,-3.00,-0.30
32884,0.91,-0.38
32885,-2.62,-1.30
32886,-0.12,0.88
32887,3.21,1.37
32888,1.33,0.35
32889,-2.44,-0.55
32890,2.14,-1.61
32891,0.43,0.24
32892,1.63,-1.96
32893,1.15,-0.27
32894,0.12,1.48
32895,-2.30,-2.85
32896,0.28,-0.10
32897,0.05,1.04
32898,0.58,-0.56
32899,1.52,0.23
32900,-0.89,-1.73
32901,1.75,-3.03
32902,1.36,2.13
32903,-3.75,-0.74
32904,-2.95,-2.61
32905,2.06,-2.84
32906,5.61,-4.71
32907,-0.86,-0.79
32908,4.13,-1.51
32909,2.34,0.61
32910,7.29,-0.89
32911,2.69,3.32
32912,2.04,0.83
32913,-0.85,3.49
32914,-3.12,-0.54
32915,-3.69,-1.40
32916,-0.84,-1.49
32917,2.38,-0.42
32918,-0.91,0.00
32919,0.43,-0.27
32920,-0.77,-1.04
32921,-1.29,1.49
32922,-1.81,1.62
32923,-0.74,-2.70
32924,2.88,1.54
32925,0.87,3.12
32926,0.00,3.01
32927,2.54,-0.41
32928,-3.13,2.35
32929,-0.81,3.82
32930,-4.47,3.30
32931,1.26,-3.44
32932,-1.93,0.59
32933,-0.63,-0.88
32934,-2.45,-0.04
32935,0.85,-3.12
32936,-1.94,3.21
32937,-0.85,-4.79
32938,-0.90,1.43
32939,0.91,2.00
32940,-0.96,0.65
32941,-2.24,-0.08
32942,1.23,0.90
32943,2.84,1.01
32944,0.58,-0.82
32945,2.73,-0.10
32946,-2.10,1.51
32947,0.89,1.67
32948,-1.91,2.66
32949,3.49,-1.20
32950,-0.97,1.70
32951,-4.07,-2.90
32952,-0.24,-2.46
32953,-0.86,2.87
32954,0.55,-1.68
32955,-0.22,-0.86
32956,0.77,-0.68
32957,-0.51,3.03
32958,2.13,2.58
32959,2.18,-0.68
32960,-3.85,-1.68
32961,-2.42,-0.06
32962,1.74,0.18
32963,-0.77,-2.47
32964,-0.06,-2.74
32965,1.57,-0.96
32966,0.10,1.27
32967,-1.75,-3.60
32968,-1.05,1.74
32969,3.83,-3.72
32970,0.77,-2.58
32971,1.17,1.59
32972,-5.27,2.73
32973,0.06,-0.46
